"Query","QueryPath","Custom","PCI DSS v3.2","OWASP Top 10 2013","FISMA 2014","NIST SP 800-53","OWASP Top 10 2017","OWASP Mobile Top 10 2016","SrcFileName","Line","Column","NodeId","Name","DestFileName","DestLine","DestColumn","DestNodeId","DestName","Result State","Result Severity","Assigned To","Comment","Link","Result Status"
"Parameter Tampering","Java\Cx\Java Medium Threat\Parameter Tampering Version:1","","PCI DSS (3.2) - 6.5.1 - Injection flaws - particularly SQL injection","A4-Insecure Direct Object References","","","A5-Broken Access Control","","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","43","62","1","username_reg","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","52","57","5","executeQuery","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=516","New"
"Parameter Tampering","Java\Cx\Java Medium Threat\Parameter Tampering Version:1","","PCI DSS (3.2) - 6.5.1 - Injection flaws - particularly SQL injection","A4-Insecure Direct Object References","","","A5-Broken Access Control","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","42","62","1","username_reg","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","51","57","5","executeQuery","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=517","New"
"Parameter Tampering","Java\Cx\Java Medium Threat\Parameter Tampering Version:1","","PCI DSS (3.2) - 6.5.1 - Injection flaws - particularly SQL injection","A4-Insecure Direct Object References","","","A5-Broken Access Control","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionLesson6a.java","56","49","1","userid_6a","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionLesson6a.java","69","59","7","executeQuery","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=518","New"
"Parameter Tampering","Java\Cx\Java Medium Threat\Parameter Tampering Version:1","","PCI DSS (3.2) - 6.5.1 - Injection flaws - particularly SQL injection","A4-Insecure Direct Object References","","","A5-Broken Access Control","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/introduction/SqlInjectionLesson5a.java","55","49","1","account","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/introduction/SqlInjectionLesson5a.java","67","59","7","executeQuery","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=519","New"
"Parameter Tampering","Java\Cx\Java Medium Threat\Parameter Tampering Version:1","","PCI DSS (3.2) - 6.5.1 - Injection flaws - particularly SQL injection","A4-Insecure Direct Object References","","","A5-Broken Access Control","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/introduction/SqlInjectionLesson5b.java","56","49","1","userid","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/introduction/SqlInjectionLesson5b.java","69","59","7","executeQuery","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=520","New"
"Parameter Tampering","Java\Cx\Java Medium Threat\Parameter Tampering Version:1","","PCI DSS (3.2) - 6.5.1 - Injection flaws - particularly SQL injection","A4-Insecure Direct Object References","","","A5-Broken Access Control","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/mitigation/Servers.java","44","51","1","column","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/mitigation/Servers.java","47","54","6","executeQuery","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=521","New"
"XSRF","Java\Cx\Java Medium Threat\XSRF Version:1","","PCI DSS (3.2) - 6.5.9 - Cross-site request forgery","A8-Cross-Site Request Forgery (CSRF)","","SC-23 Session Authenticity (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","43","62","1","username_reg","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","61","42","7","execute","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=523","New"
"XSRF","Java\Cx\Java Medium Threat\XSRF Version:1","","PCI DSS (3.2) - 6.5.9 - Cross-site request forgery","A8-Cross-Site Request Forgery (CSRF)","","SC-23 Session Authenticity (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","43","97","1","email_reg","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","61","42","6","execute","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=524","New"
"XSRF","Java\Cx\Java Medium Threat\XSRF Version:1","","PCI DSS (3.2) - 6.5.9 - Cross-site request forgery","A8-Cross-Site Request Forgery (CSRF)","","SC-23 Session Authenticity (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","43","129","1","password_reg","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","61","42","5","execute","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=525","New"
"XSRF","Java\Cx\Java Medium Threat\XSRF Version:1","","PCI DSS (3.2) - 6.5.9 - Cross-site request forgery","A8-Cross-Site Request Forgery (CSRF)","","SC-23 Session Authenticity (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","42","62","1","username_reg","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","60","42","7","execute","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=526","New"
"XSRF","Java\Cx\Java Medium Threat\XSRF Version:1","","PCI DSS (3.2) - 6.5.9 - Cross-site request forgery","A8-Cross-Site Request Forgery (CSRF)","","SC-23 Session Authenticity (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","42","97","1","email_reg","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","60","42","6","execute","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=527","New"
"XSRF","Java\Cx\Java Medium Threat\XSRF Version:1","","PCI DSS (3.2) - 6.5.9 - Cross-site request forgery","A8-Cross-Site Request Forgery (CSRF)","","SC-23 Session Authenticity (P1)","","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","42","129","1","password_reg","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","60","42","5","execute","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=528","New"
"Use of Cryptographically Weak PRNG","Java\Cx\Java Medium Threat\Use of Cryptographically Weak PRNG Version:1","","PCI DSS (3.2) - 6.5.4 - Insecure communications","A6-Sensitive Data Exposure","Media Protection","SC-13 Cryptographic Protection (P1)","A3-Sensitive Data Exposure","","WebGoat-8.0.0.M23/webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/plugin/CSRFGetFlag.java","48","76","1","nextInt","WebGoat-8.0.0.M23/webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/plugin/CSRFGetFlag.java","48","76","1","nextInt","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=31","New"
"Use of Cryptographically Weak PRNG","Java\Cx\Java Medium Threat\Use of Cryptographically Weak PRNG Version:1","","PCI DSS (3.2) - 6.5.4 - Insecure communications","A6-Sensitive Data Exposure","Media Protection","SC-13 Cryptographic Protection (P1)","A3-Sensitive Data Exposure","","WebGoat-8.0.0.M23/webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/plugin/CSRFGetFlag.java","54","76","1","nextInt","WebGoat-8.0.0.M23/webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/plugin/CSRFGetFlag.java","54","76","1","nextInt","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=32","New"
"Use of Cryptographically Weak PRNG","Java\Cx\Java Medium Threat\Use of Cryptographically Weak PRNG Version:1","","PCI DSS (3.2) - 6.5.4 - Insecure communications","A6-Sensitive Data Exposure","Media Protection","SC-13 Cryptographic Protection (P1)","A3-Sensitive Data Exposure","","WebGoat-8.0.0.M23/webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/plugin/CSRFGetFlag.java","65","72","1","nextInt","WebGoat-8.0.0.M23/webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/plugin/CSRFGetFlag.java","65","72","1","nextInt","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=33","New"
"Use of Cryptographically Weak PRNG","Java\Cx\Java Medium Threat\Use of Cryptographically Weak PRNG Version:1","","PCI DSS (3.2) - 6.5.4 - Insecure communications","A6-Sensitive Data Exposure","Media Protection","SC-13 Cryptographic Protection (P1)","A3-Sensitive Data Exposure","","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge7/PasswordResetLink.java","25","35","1","nextInt","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge7/PasswordResetLink.java","25","35","1","nextInt","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=34","New"
"Use of Insufficiently Random Values","Java\Cx\Java Medium Threat\Use of Insufficiently Random Values Version:1","","","","Media Protection","SC-28 Protection of Information at Rest (P1)","A9-Using Components with Known Vulnerabilities","","WebGoat-8.0.0.M23/webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/plugin/CSRFGetFlag.java","48","76","1","nextInt","WebGoat-8.0.0.M23/webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/plugin/CSRFGetFlag.java","48","76","1","nextInt","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=35","New"
"Use of Insufficiently Random Values","Java\Cx\Java Medium Threat\Use of Insufficiently Random Values Version:1","","","","Media Protection","SC-28 Protection of Information at Rest (P1)","A9-Using Components with Known Vulnerabilities","","WebGoat-8.0.0.M23/webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/plugin/CSRFGetFlag.java","54","76","1","nextInt","WebGoat-8.0.0.M23/webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/plugin/CSRFGetFlag.java","54","76","1","nextInt","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=36","New"
"Use of Insufficiently Random Values","Java\Cx\Java Medium Threat\Use of Insufficiently Random Values Version:1","","","","Media Protection","SC-28 Protection of Information at Rest (P1)","A9-Using Components with Known Vulnerabilities","","WebGoat-8.0.0.M23/webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/plugin/CSRFGetFlag.java","65","72","1","nextInt","WebGoat-8.0.0.M23/webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/plugin/CSRFGetFlag.java","65","72","1","nextInt","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=37","New"
"Use of Insufficiently Random Values","Java\Cx\Java Medium Threat\Use of Insufficiently Random Values Version:1","","","","Media Protection","SC-28 Protection of Information at Rest (P1)","A9-Using Components with Known Vulnerabilities","","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge7/PasswordResetLink.java","25","35","1","nextInt","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge7/PasswordResetLink.java","25","35","1","nextInt","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=38","New"
"Client Potential XSS","JavaScript\Cx\JavaScript Medium Threat\Client Potential XSS Version:3","","PCI DSS (3.2) - 6.5.7 - Cross-site scripting (XSS)","A3-Cross-Site Scripting (XSS)","Access Control","SI-15 Information Output Filtering (P0)","A7-Cross-Site Scripting (XSS)","","webgoat-8.0.0.m23/webgoat-lessons/cross-site-scripting/src/main/resources/js/stored-xss.js","39","63","1","text","webgoat-8.0.0.m23/webgoat-lessons/cross-site-scripting/src/main/resources/js/stored-xss.js","40","27","5","append","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=52","New"
"Client Potential XSS","JavaScript\Cx\JavaScript Medium Threat\Client Potential XSS Version:3","","PCI DSS (3.2) - 6.5.7 - Cross-site scripting (XSS)","A3-Cross-Site Scripting (XSS)","Access Control","SI-15 Information Output Filtering (P0)","A7-Cross-Site Scripting (XSS)","","webgoat-8.0.0.m23/webgoat-lessons/csrf/src/main/resources/js/csrf-review.js","39","63","1","text","webgoat-8.0.0.m23/webgoat-lessons/csrf/src/main/resources/js/csrf-review.js","41","27","8","append","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=53","New"
"Client Potential XSS","JavaScript\Cx\JavaScript Medium Threat\Client Potential XSS Version:3","","PCI DSS (3.2) - 6.5.7 - Cross-site scripting (XSS)","A3-Cross-Site Scripting (XSS)","Access Control","SI-15 Information Output Filtering (P0)","A7-Cross-Site Scripting (XSS)","","webgoat-8.0.0.m23/webgoat-lessons/xxe/src/main/resources/js/xxe.js","77","59","1","text","webgoat-8.0.0.m23/webgoat-lessons/xxe/src/main/resources/js/xxe.js","78","21","5","append","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=54","New"
"HTTP Response Splitting","Java\Cx\Java Medium Threat\HTTP Response Splitting Version:0","","PCI DSS (3.2) - 6.5.7 - Cross-site scripting (XSS)","","System And Information Integrity","SI-10 Information Input Validation (P1)","A1-Injection","","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTVotesEndpoint.java","68","52","1","user","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTVotesEndpoint.java","80","36","16","setContentType","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=514","New"
"HTTP Response Splitting","Java\Cx\Java Medium Threat\HTTP Response Splitting Version:0","","PCI DSS (3.2) - 6.5.7 - Cross-site scripting (XSS)","","System And Information Integrity","SI-10 Information Input Validation (P1)","A1-Injection","","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTVotesEndpoint.java","68","52","1","user","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTVotesEndpoint.java","78","31","13","addCookie","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=515","New"
"Cleartext Submission of Sensitive Information","Java\Cx\Java Medium Threat\Cleartext Submission of Sensitive Information Version:2","","PCI DSS (3.2) - 6.5.4 - Insecure communications","A6-Sensitive Data Exposure","Configuration Management","SC-8 Transmission Confidentiality and Integrity (P1)","A3-Sensitive Data Exposure","","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTVotesEndpoint.java","75","73","1","JWT_PASSWORD","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTVotesEndpoint.java","78","32","8","cookie","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=30","New"
"Use of a One Way Hash without a Salt","Java\Cx\Java Medium Threat\Use of a One Way Hash without a Salt Version:1","","","A6-Sensitive Data Exposure","Media Protection","SC-13 Cryptographic Protection (P1)","A3-Sensitive Data Exposure","","WebGoat-8.0.0.M23/webgoat-lessons/missing-function-ac/src/main/java/org/owasp/webgoat/plugin/DisplayUser.java","67","54","1","""""SHA-256""""","WebGoat-8.0.0.M23/webgoat-lessons/missing-function-ac/src/main/java/org/owasp/webgoat/plugin/DisplayUser.java","71","32","5","digest","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=39","New"
"Session Fixation","Java\Cx\Java Medium Threat\Session Fixation Version:0","","PCI DSS (3.2) - 6.5.10 - Broken authentication and session management","A2-Broken Authentication and Session Management","Identification And Authentication","SC-23 Session Authenticity (P1)","A2-Broken Authentication","","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/controller/Welcome.java","66","33","1","setAttribute","WebGoat-8.0.0.M23/webgoat-container/src/main/java/org/owasp/webgoat/controller/Welcome.java","66","33","1","setAttribute","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=45","New"
"Client ReDoS From Regex Injection","JavaScript\Cx\JavaScript Medium Threat\Client ReDoS From Regex Injection Version:0","","PCI DSS (3.2) - 6.5.1 - Injection flaws - particularly SQL injection","A1-Injection","Identification And Authentication","SC-5 Denial of Service Protection (P1)","A1-Injection","","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/plugins/bootstrap-wysihtml5/js/wysihtml5-0.3.0.js","5794","41","1","href","webgoat-8.0.0.m23/webgoat-container/src/main/resources/static/plugins/bootstrap-wysihtml5/js/wysihtml5-0.3.0.js","5796","62","9","urlToSearch","To Verify","Medium","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=47","New"
